year,review
2021,"This app is exactly what i was looking for to help me with wasting time. It is designed with a nice UI that’s easy to navigate. The diagrams and animations are great. They help make it more fun and also cement concepts into memory better. That translates into easier understanding. I was tired of all of the news, social media and other distractions in life. Brilliant has helped me waste my time wisely! Thank you!"
2021,It greatly
2021,Fun to solve their problems
2021,Highly recommend for those who want to further their knowledge in the sciences.
2021,Very well done
2021,I can spend hours on the app and I’m definitely learning a ton!!
2021,"Pretty cool, get to learn things outside of class."
2021,The title says it all
2021,It’s good.
2021,"I’m very excited about the potential of this program to help my students learn in a fun way! I started by testing it on my middle schooler, and it has officially overtaken her YouTube habit."
2021,Wow make smart
2021,Just awesome!!!
2021,This app really will have you THINKING and I love it! So far so good 😆
2021,Don’t need to go to school just learn math from this app. Best life changer I swear on my life and I pray to God He knows.
2021,I just like this app so much because it makes learning fun
2021,The best app ever
2021,"Worth it. Lots of you tubers do specials with it and give you a 20% discount for annual membership. Like if you can afford Netflix or cable, then you can get this! Amazing!"
2021,It’s like a workout program for your brain.
2021,Thoughtful and intriguing. Fantastic learning platform for all ages
2021,I really like this app a lot
2021,Love that it makes you think
2021,Love it
2021,great app would reccomend
2021,Great to learn on here
2021,:)
2021,Awesome
2021,"This app is the teacher I’ve always wanted to have in school: engaging, enlightening and it makes learning very addicting."
2021,Perfectly advertised
2021,Yes
2021,"the other apps i’ve tried out only would have been helpful if i payed for their full premium version. This app has lots of different courses and subjects to explore and i did not have to pay any money to be able to access them. The only downside is that if you are not particularly good at critical thinking or thinking like a mathematician, some of these course are really hard to follow. I’m not very good at math but i want to be, so i go through the courses very slowly. I’m still very impressed at how much i can learn on here for free. I’m giving it 5 stars because i want other people to be able to easily access free education."
2021,If you have an interest it’s a good crash course
2021,"I have enjoy paid for the full version, but the bait is luring me in. 
I have tried their daily puzzle and some of the warm up quizzes.   So far they are quite unique and diverse while remaining stimulating.  
Most mind quiz apps are wrought with errors, but this one is clean.
The single largest reason I don’t go premium is the steep price tag. Half the cost would yield more than double the customers, win-win."
2021,First time using this app and it truly redefine my assumptions about mathematics.  I love the step by step and detailed explanation as to how to get the answer or solve the problem.  Truly amazing app!  The pricing is just too expensive…
2021,Explains things real well
2021,"Not only educational, but also fun. Love this app! 👍😃"
2021,I’ve been playing for only a month and I like it. I want more apps like this.
2021,"Oh this is so much fun! I can let it know where I am on the spectrum of understanding the principles, and I get stuff right outside my comfort zone. Learning a lot."
2021,👌
2021,Hhhhj
2021,"I’m awful at math, so this helps out"
2021,"So far, I enjoy the introduction to reasoning skills. I haven’t used the app very long, but I’ve experienced that  the app is engaging from the moment you start using it. There are quite a few subjects to select from, and I’ve chosen to start from the beginning for a fresh outlook on mathematics. I expected daunting, simple problems to work through, and was surprised to find that while simple elements are introduced they are not boring . I’m grateful for the opportunity to enrich my perspective on the fundamentals as I’m a higher level math student feeling like I’ve reached a ceiling because my mathematical background is one of “here are the steps, now  solve the problem”. I hope to regain a love for mathematics, and so far, it seems like I’m already there."
2021,"I like all the puzzles so far, I also appreciate the in depth explanations if you end up getting an incorrect answer. Very well done :)"
2021,Keeps the mind sharp. Exercise bike for the mind.
2021,"I love how there’s no feeling of being stupid for not understanding, everything is explained well, but not so dumbed down that it’s boring or insulting.  The curriculum is fun and I’m definitely getting to use my brain again."
2021,A must have for anyone with a curious mind.
2021,"This app helps you understand everything by helping you teach yourself as apprised to just giving you the answer, it really helps you infer information."
2021,That’s all I have to say only awesome
2021,"Brilliant is free. Yes, there IS a payed version, but the free version is just great. It makes learning math fun, something I had thought was impossible."
2021,This app helps me broaden perspectives and understanding of mathematics and science
2021,Excellent app I am really enjoying it
2021,I love the content. I love the delivery method. Iove the app. Byte sized modules with interactive problems and animations. I've found I retain what I learn here a lot more than video delivery based courses.
2021,Brilliant!
2021,I just like it
2021,"This tool is amazing for self-taught learners and students that want to enhance their critical thinking or mathematical ability, and supplement their academic course work. It’s amazing a resource like this available. The learning content is great people that designed the course work really put thought into every problem. Most problems are fun challenging and interesting. There should be more apps like this. 
^^^ This is automatically generated response of developers praising themselves and I agree it is a very well made and interesting app for anyone looking to exercise their mind and delve into interesting puzzles and problems and I agree with all the praise given by the developers to themselves in the autogenerated review but I would like for them leave some of the praising up to the user of the app. Amazing work this app is a great supplement to learning and the designers of the app are amazing."
2021,"Main reason I bought is cuz I’m struggling in diff eq and I saw the course here that has everything taught in it! So far everything is going great plus as a bonus there’s also a lot of other classes too.

One thing though. PLEASE ADD DARK MODE!!!!! MY EYES AT NIGHT AAAAAAHHHHH!!"
2021,"ali recommends this app and it doesn’t fail my expectation, love it"
2021,Getting back to college after a few years made me freak out a bit but brilliant has been a great resource for me while taking calculus courses again. Absolutely love the app!
2021,My 7 year old and I love this app!
2021,I’m enjoying this app
2021,Brilliant application
2021,Love this app!
2021,"Brilliant is a very cool website. It has taught me many things, and in fact it has taught me more than my school has which is a lot. I recommend Brilliant for people that just love learning."
2021,💪.
2021,"Absolutely awesome platform that allows you to more fundamentally understand challenging engineering concepts. And it’s fun. It’s straight up fun. There is a ton of stuff you can learn for free. I’m planning on doing most of the free stuff, then getting a subscription to get at the rest."
2021,it’s nice.
2021,its fun and good
2021,These exercises have helped to make the most of difficult time for me
2021,You can learn a lot with this.
2021,This app is great!
2021,"Truly a great gift
I only have the free version yet I feel challenged enough to continue to engage with the app"
2021,"I study every night quantum stuff and linear algebra.
And I can actually understand it.
Also, I jump around the subjects a lot. It’s all good and much better than just googling. Ok?"
2021,Challenging puzzles that will definitely make you work your brain. Overall a very good app.
2021,"Gets me thinking, love it !"
2021,"Very intelectually stimulating and at the same time, a lot of fun."
2021,I love the break Brilliant gives me everyday and that there is so much to choose from.  Excellent app.
2021,"Been using Brilliant for a month and it’s wonderful as it is. The explanations are simple and easy to understand. It’s very interactive and hands on with it’s learning platform. I love it! I cant wait till they add more features :) 
The quality of this app is top tier and I recommend it for anyone trying to sharpen their skills in any STEM field."
2021,I especially enjoyed the computer science section and the math portions. They definitely have given me a run for my money
2021,Super
2021,Very intuitive and helping me get back into basic math and with luck further
2021,This app is awesome!!!!!
2021,Disfruto mucho l aplicación y me ayuda bastante con matemáticas q creía haber perdido. Muy satisfactorio para l mente y además muy didáctica aplicación
2021,"The app is genuinely incredible. It’s well formatted, the information is well sourced, and the whole is highly polished. 

I just wish I could afford the premium 😅 But that’s the price of quality."
2021,Outstanding app.
2021,Fun app to get your brain thinking in different ways. I enjoy it and recommend it
2021,"Well worth the money.  They have amazing selection of educational material, and they make learning complicated concepts fun.  Great for your brain.  Go easy on yourself, some of the puzzles are quite difficult, but they give great explanations."
2021,Indubitably
2021,No joke really one of the best apps for digital learning I’ve ever experienced with. And he helps me connect with my students through there cellular devices.
2022,good course selection
2022,yes
2022,Keeps me thinking
2022,"I like this learning app, I never seen anything like this!"
2022,"The efficient and engaging lessons are helping me step ahead in math and improve my understanding of computer science and the world around me. I love the design, lesson layout, and all it has to offer. If your looking do a learning app to boost your skills or learn new ones, this would be the app I recommend"
2022,Very nice app :)
2022,Really great app I love how they have the basics for math and science so you can start from the ground up and build you’re knowledge
2022,"Using this app to brush up on skills and learn some new ones.  So far, it’s been great."
2022,Super engaging
2022,"This is such an amazing learning tool! As someone who’s always had a strong desire to learn and grow mentally, Brilliant is absolutely perfect for me. If you’re someone like me, definitely try it out! The free trial is great, of course (‘cause who doesn’t like free stuff?), but it’s still worth the money. The curriculum is awesome and the way they implement ideas and facts into visuals is very helpful for remembering.

All-in-all, I’m in love with Brilliant. Thank you guys so much!!

Also - Regarding the app itself, my one issue is that the home page isn’t loading. It’s not a big deal, but it’s still a bug that I wanted to bring to attention."
2022,Great
2022,It’s great to take short breaks with the lessons.
2022,Keeps me awake. That’s good in my world!
2022,It’s finally fun to learn math 🙌
2022,"Pls give discount 

Also, Brilliant is brilliant for sponsoring Nova and Kurzgessagt."
2022,The app is very good for teachers
2022,It is like having interactive tutoring from the 3blue1brown guy. Well worth the 💰!
2022,It helped me learn so much algebra snd get ahead of the class so I was ready for wat was coming
2022,See above.
2022,I love brilliant my fave game app right now.
2022,So far it is fun.  Fantastic refresher.
2022,I loooooove this - creative stories and fun brain exercises
2022,Good
2022,I love brilliant it’s better than khan academy in terms of how in depth it goes like tell me what algebra is go in depth with it I don’t know if you want to learn English and all other topics go to khan if you want to learn STEM go on brilliant
2022,Accessible and easy! One request— dark mode for learning while in a dim room or before bed.
2022,YES
2022,Super useful
2022,Brilliant is good
2022,Haven’t been testing this app out for very long but so far so good.
2022,"I’m catching back up on calculus with this, I’m doing fine so far"
2022,Great way to learn!
2022,Even though I’m an accomplished professional in a technical field I’ve always struggled with math. This app is helping me use my strengths (visualization and 2d/3d arts) to understand fundamental concepts I had never truly grasped.
2022,"I, like many people, think of math and science as the most intimidating subjects. ""Brilliant"" helps remove the veil of mystery which feeds that fear. Math and science are presented in great visuals and what was once mysterious to me is increasingly becoming a confident skillset. I highly recommend this app to students and adult learners alike."
2022,"It’s everything I wanted and more!! I subscribed for my son who’s in 9th grade, but I use it too!"
2022,"I love the logic course, it’s so simple yet incredibly challenging, it’s not like limos it’s where it tests you and you lose. It’s more like it tests you and then gives you feedback on how you can improve, I think this is a good mode of thinking for someone who wants to learn."
2022,Trains brains to think in new ways. Great for teens!
2022,It is a grate app to us to sharpen your learning skills.
2022,"Great app
It is making me smarter while keeping me interested and is an all around great app whether you just want to get smarter and learn concepts of math like algebra and calculus, or if you’re just looking to have fun by learning how rocket ships work."
2022,GDKGMXGIJNXIUGOLGUIHPTIURHDJIUTHGIOTRUGN
2022,Excellent learning platform with a solid pedagogy for adult learning.  Brilliant provides incremental increases to your acumen for tough technical subjects.  Happy to recommend and will share with my adult children.
2022,I love using brilliant because the courses are so well-designed and it helps me consistently learn each day
2022,Learning alot of necessary information that I never knew before
2022,Simply changed the way I think
2022,"I’m loving the opportunity to exercise my brain by reviewing physics, science, logic, and more. It is a great way to pass the time AND get smarter. The lessons do a great job walking you through progressively harder problems and more advanced concepts."
2022,.. it kills it.
2022,Love this app
2022,"I’m early in using it but so far have found it interesting and really drawing me in with its examples in logic. When I got stuck on one, the step by step instruction on how to solve the question was super helpful."
2022,"no need to go classes or unable to attend courses, this is the one."
2022,This is great!
2022,Thought me a lot but still very easy to understand and got me ahead in school.
2022,"This app is perfect!!! The layout, descriptions, illustrations and exercises are well designed. I am actually enjoying reviewing math principals. I use the app kind of like a game, making a little progress whenever I have downtime. This is so much better than just reading a book or watching YouTube videos, and it’s truly enjoyable. Thanks so much to your entire team!!"
2022,Best way to learn in the history of humankind.
2022,"Absolutely Incredible app! For a lifelong learner, it is super easy, convenient, and incredibly fun to review long forgotten or new concepts. One of the best purchases I have ever made, and hands down my favorite app. Highly recommended!"
2022,I think this is an excellent app to help your learn programming. It weeds out what you don't know so you can concentrate on the aspect of the app.
2022,SIMPLY BRILLIANT!!!  🌈⚡️
2022,"It hasn't been long since I'm using Brilliant, but I can see its effects already. Wether you are in taxi, metro, bus or some other place where you just sit, wait and do nothing, pick up your phone, open Brilliant app and squeeze maximum value of your time by getting educated everywhere. It doesn't seem much at first, but when you do it consistently you'll some amazing results."
2022,"It feels like playing a video game but it focuses on learning, which is awesome.

The few gripes I have are minor - for example there are a lot more typos and mistakes than I anticipated, but I’m sure they’ll get ironed out as people report them; there is no dark mode and the app’s theme is white so it’s a bit too bright at night even with brightness down; lastly, if you stop mid-lesson and later resume, it makes you start from the beginning again. I understand that this is probably better so you can review where you left off, but making that a choice rather than mandatory would be great.

I’m not listing the pros of the app because they are self-evident and as advertised: it’s a fun, interactive way to learn and keep up with STEM concepts with very easy-to-follow explanations."
2022,Get dis APP ⚡️
2022,Well just tried the free stuff and well it’s pretty cool do work problems with the app
2022,I love it! Learning something new every day. You need to download!
2022,Great app. Make it cheaper! 😂
2022,Thanks to the think tang behind the brilliant initiatives.
2022,"Seriously an amazing app and website. This is a great study tool for college and self learning about tech, math, and physics. Sparks curiosity and is a brilliant service."
2022,"Math makes sense 
Gunnyj07"
2022,Really is great.
2022,Love this app
2022,I’ve been doing a lot of personal studying and brilliant has been an amazing tool/ resource for me. 😎👍
2022,Loving the app and so many subjects to learn .
2022,Really good
2022,"Overall, it’s been great. Helping me catch up on classes and I might use it to skip PreCalculus so I can take my schools AP Calc BC and Ap Statsitics since if I don’t skip PreCalc I can’t take ap stats."
2022,Fun and useful.
2022,Yes
2022,I’m currently enrolled in college & I was looking for a place online to build my knowledge of science. This is perfect!
2022,Helped me pass algebra 1
2022,"Organizations that strive to bring value for its clients such as Brilliant will succeed in the long run. It's great to be able to enhance my college courses with this supplementary educational app.

It is well structured and engaging. Two very important pillars to a great education and learning."
2022,can’t stop. won’t stop.
2022,This is currently my favorite app. The teaching style and overall interface make for a really fun way to learn hard stuff.
2022,I’ve wished something like this existed for years and I can’t get enough of it
2022,Great puzzles
2022,Oh it nice
2022,"This is a great way to learn math and science, and I would highly recommend it to anyone who wants to deepen their understanding of the world we see around us."
2022,"I never got to go to college,  but I’m a big science nerd.  When I read science for fun I have a definite lack of some fundamentals.  I have been through tedious boring lecture type online courses and mostly I just fall asleep.
I feel like I’m playing games when I use Brilliant.  I know I’m actually learning stuff because I understand stand later stuff that builds on the first lessons.   I don’t know why they just don’t give every kid in school a Brilliant app and everyone have fun and learn."
2022,I need this app to exercise my mind.
2022,"No pensé que brilliant fuera a ser para mí, pero el sistema de “gamification” funciona bien. Recomendado para quienes quieran aprender habilidades relacionadas con STEM."
2022,I’m enjoying using Brilliant.
2022,Great passive learning app.
2022,It’s a great learning experience on brilliant by how engaging and interesting the courses are
2022,It’s really effective for me. I love how I can just leave the app and pick right back up where I was at later on.
2022,"I love this app so much! It helps me learn A LOT and I know so much about math, science, and computer science. The only thing I would add or change is to maybe make more things to learn like other stuff like languages? how much along with the basics but it doesn’t really help well you know language arts is because it doesn’t teach that. or other things like world culture or social studies. still amazing but I was mostly add how to learn languages or other things."
2022,"I like to exercise my brain, solve problems. It help me to be smart on my daily life"
2022,"It's easy to follow the lessons. They do a great job putting the lessons together with gifs, images, texts, and interactivity. I used to check Twitter on my bathroom break. Now I pop open brilliant and learn about math and science."
2022,주소 ㅅ탈텓 안ㄷ 임 에너지의 잍 소 팔
2022,I am so impressed and grateful for the creators and developers of Brilliant. They are extraordinary humans!
2022,"Brilliant provides lessons in a fun/interesting/stimulating way that enable people interested in learning math, science, and computer science to do so at any level of understanding."
2022,"Amazing examples, and application."
2022,"I love this app and all the options, plus the way it teaches and tries to make it simple.
I would add a suggestion, I would love to have dark mode, because it would make it easier on the eyes, especially at night when I like learn :)"
2022,Very user friendly and helpful.
2022,A great way for me to start with the basics on astrophysics
2022,"Wow, I learned so much math in the last 9 days, stuff that I thought I’d never understand. This app makes it so easy to follow along and learn new information, and I’ve been starting my mornings with a cup of coffee and a few lessons every day. If you think what a college class would cost, it makes this app such an incredible value."
2022,ys
2022,"A little bit pricy, but worth it."
2022,Excellent explanations of mathematical concepts from different viewpoints and angles to help solidify understanding and enhance abstract thought processes
2022,I haven’t been in school in 25 years and never had so much fun learning    Thank you
2022,Great app
2022,"Very informative, cool way to learn."
2022,No explanation needed. Just awesome!
2022,"The last math course I took was taken 10 years ago. I am learning math again with a specific goal in mind. I decided to try this app as a way to review and supplement. So far, I am enjoying it."
2022,"I can’t stop playing. It used to be that the only “game” on my phone that was any good was NYT crossword. If you like math or science, it’s totally worth it. Who’s gonna sit around with a text book anymore? Just pull up the app, kick back on the couch, and go for it 🤘🏼"
2022,Its for the people who wants keep learning interesting things
2022,"I
Sanctions

Slee you p"
2022,I’d recommend this to basically anyone ages 6-90. Use it at all and you’ll find value here.
2022,This is a good app! I’m learning from my mistakes and pre-algebra is turning out as a peace of cake!
2022,una manera de ejercitar mi cerebro.  Gracias.
2022,Good lessons
2022,I like very much
2022,i’m addicted to learning again:)
2022,The Dragon sitting on our Money has a name and an address.
2022,"Brilliant is a lot of fun. It is the fuel that burns your passion for learning. It
Is the impactful daily practice and growth I was looking for."
2022,I lost math skills over the pandemic and this program helped me become a master again!
2022,Perfect app with pictorial representations for learning STEM subjects!
2022,"Brilliant makes learning fun
I’m have a blast 
Best regards SN"
2022,"Excellent app to keep your tractory for building mathematical & computer science fundamental by establishing atomic habits, opening this app"
2022,I don’t often rate apps but this is fantastic. The content is super engaging and I love the flow of each lesson. I highly recommend it.
2022,I’m reconnecting with my classroom experience that I had with algebra and though it’s challenging I can also say that it’s rewarding and exhilarating. I had no idea how much I had forgotten and how much I still remember.
2022,"It’s fun, wide range of topics, most intuitive I’ve found"
2022,"Great content, flow and not “in your face” like so many apps."
2022,this app has helped me excel in math class at school
2022,"I am finding out at the tender age of 43 I am special needs, and the scary thing is I’m in a fairly smart phase of my life right now as far as being a little bit conscious."
2022,Being poor at school I find this to be a great and enjoyable way to learn math and science. I would appreciate a dark mode in the future. Sometimes the bright white screen can be hard on my eyes.
2022,I love use is app and I’m get smart
2022,"All the raves for Brilliant?

Its all true! I love it because it’s STEM made easy for me learn and sharpen my mind."
2022,"i love brilliant for staying sharp outside of the classroom and pursuing topics i'm actually interested in! one of my favorite parts is the sound effects! they are cute, but they should really stop when i flip the mute switch"
2022,Great learning experience
2022,brilliant brings it!
2022,"This app has been great to me, it has allowed me a new capability to learn at a quick and efficient pace."
2022,I like. Helps with diffy q
2022,I have more fun with this for I should
2022,Great mental exercises during idle moments
2022,"Awesome app, I’ve learned a ton from it."
2022,Best way to get the ball rolling of preparations to go back to school after a lot of years out.
2022,Balls
2022,Using this app to replace my habit of going on Instagram during my downtime. I’d much rather learn than doomscroll. The lessons are great
2022,"Makes rocket science look like child’s play, like I really believe it simplifies things to a degree where even pre school children can grasp and begin to understand"
2022,"This may be my favorite app - for my kids and for me.  There are a plethora of short lessons to choose from.  They flow well amd are easy to understand through the interactive modules - some have recommended prerequisites, which is helpful so that you don’t jump into something you’re not ready for.  The section on quantum physics actually broke it down in a way I could understand.  The logic section is great.  My favorite may be the math basics / history one, which is fascinating and starts with innovative ways the ancient mathematicians figured out complex math."
2022,♥️♥️♥️
2022,It’s simple to grasp the concepts and I enjoy the activities that solidified my understanding of each lesson.
2022,"Fun and effective learning, great for all looking to heighten ones knowledge!"
2022,So I think this is a great app and that people who write bad reviews are not nice and don’t want people to install the app.
2022,"Scratched my mental to want to learn more, and my ability to learn more."
2022,Five stars because brilliant helped me with lot of math and science
2022,I think it encourages most people to learn by giving them the dopamine of a correct answer whilst teaching them new things like computer science or algebra so all in all this is a amazing app
2022,Love it
2022,"Educational, insightful, and inspirational.

A wholesome way to pass time on the phone.

Impressive UI/UX, well thought and very functional. Haven’t encountered a single bug yet."
2022,"I have learned a lot, thank you very much."
2022,5 stars.
2022,"This is exactly what my brain needed.  There is so much substance in each course. The ratio of pages of notes or explanation or teaching to time spent with fun, silly and challenging quizzes feels perfect.  
The way you introduce and “explain” [essentially] deep mathematical concepts is unlike any other app or learning program.  
Thank you for adding logics to math and computer science, because now learning is common sense. :)"
2022,"Best word to describe it, don’t give up on yourself. Sometimes to learn something we just have to take a step back and look into more accesible platforms. Brilliant is just that. Take a hard concept and brilliant can explain it. Again, don’t give up on yourself, just find the best way to learn what you want to learn and knowledge is power. 💪"
2022,Easy to learn unique ideas
2022,"Hello.  I just downloaded your app and did part of one of the courses.  I love this idea!  I’ve always had a hard time understanding things like math and science, but I believe I’ll start understanding thing a lot more!  I heard about this service from Mark Rober, a YouTuber that you sponsored in his latest video and I immediately downloaded this to try it.  I have only one request to make, could you please bring Dark Mode to the app?  I’m visually impaired and having Dark Mode would help me not strain as hard to read the text in your app.  I read best with white text on black and I have an extremely hard time reading black text on white.  Thank you for making this incredible app!  I can’t wait to learn and understand more in the coming days, weeks, and months!"
2022,Good
2022,Awesome app
2022,Brilliant is Brilliant at making me Brilliant
2022,I enjoyed the walk this process.
2022,Love it
2022,Phenomenal content y’all! A great supplement to those like me starting/on their coding/ tech journey
2022,"Brilliant does a great job breaking down complex problems and ideas into simpler, easy to understand ideas. As someone who took a lot of math in college, Brilliant is far better than all my professors combined."
2022,Everything good
2022,I enjoy the different ways lessons are taught.
2022,This app is the only app I have that I like.
2022,"Hello, there's a bug where when I click on ""continue"" after a question, it sometimes double clicks the button, skipping the next page of info."
2022,Very clever presentation of the various subjects.  The product has been improved over the last few years.
2022,"Goes at a good pace, simple to use and learn."
2022,I’ve been using it to refresh on my calculus before I go back to school and it’s been super intuitive and fun to use!
2022,The title perfectly describes the app.
2022,It is perfect. The end!
2022,"Clever!!! 
 
I love it!"
2022,This is Brilliant!
2022,I love these courses. I hope you guys developing this app add biology and chemistry topics in the near future.
2022,.
2022,Fun
2022,"This app is allowing me to expand my brains capacity to understand natures fundamental laws from special relativity, to solving complex courses such as problem solving/ Logic. Doing very good when it comes to logic. I’m improving in mathematics. However, I’m a little lost with special relativity. It’s most likely because my curiosity got the best of me and compelled me to skip all the other essential courses to understanding it and the meaning behind certain symbols (variables). I would highly recommend using an app called Elevate in conjunction with Brilliant. They go very well together hand-in-hand, at least from my experience. I use Elevate as a pre-workout to stretch and warm up my brain before using Brilliant, as it is more advanced than Elevate. Just a suggestion. I hope this review helps!"
2022,Great app
2022,"Dabbling in a few courses, and I’m blown away by how well presented the information is, and with such a responsive design."
2022,It’s … Brilliant!
2022,This app is brilliant (no pun intended) it help me learn stuff I struggle with and makes it fun
2022,E
2022,"I got this app for my 11 year old girl and she absolutely loves it. My husband and I also enjoy it. 
I’ve recommended it to friends."
2022,I love this app even for my self learning and I’m a 46 year old man I recommended a 100%!!
2022,"Thanks for creating this application. Without doubt, the tools covered here are excellent and simple. Highly recommend this to anyone."
2022,"The access you get to whatever your looking to broaden your knowledge in is impeccable. I love this app and what they stand for and their mission. Amazing customer service if you have any problems with finding something or the app itself as well, 5 stars easy."
2022,Wonderful app
2022,"This app cover every subject with simple examples that’s so easy to follow through. I know the price is more but it is worth it. Just get the time for it, I play games too much but I think this app is great!!!
Guys believe me, the app is great! Your money is well spent on here for education"
2022,Material nicely presented
2022,Great app to keep you sharp with casual learning or you can truly upgrade your knowledge with all the great courses they have 🧠
2022,this is a spectacular app that makes difficult science accessible to virtually anyone
2022,This might be the best investment if you are curious.
2022,"I’ve known Brilliant for over a year but kept thinking how much money I’d spend in vain if I end up not using it often. Finally decided to get an annual subscription, and it didn’t disappoint me at all. The animation is very well designed and it pretty accurately reflects the actual physics. Both website and mobile app work nicely. I only use it for my own fun and yet I now spend hours on it everyday."
2022,"The program,app,website is worth every penny look i'm 33 and i couldn't do basic 5th grade math that i remember back in grade school i would do with ease the content is friendly and useful i plan on going back to school to become
a mathematician so this app is a good workout  thank you brilliant for a good app."
2022,Always sharing the great value of your program!
2022,I had gotten rusty with math but not only am I back to where I was before but ive understood old concepts in a new better way and I’ve learned a ton of new things as well. Not just math but physics as well!
2022,Educative
2022,"UI is really clean and engaging. Decent price for what you’re getting and at the very least, Brilliant, is opening new doors to explore further."
2022,It is very helpful and you actually learn quite a lot on brilliant and I just absolutely love it and sodas my little brother and sodas my whole family.
2022,"The brilliant app is just that, brilliant. This app teaches logic, reasoning, and does it while entertaining!"
2022,"I use this with my nonspeaking students and my own kids. They love it. Most importantly, the diagrams make these concepts accessible to all types of brains and learning styles"
2022,"Very well thought out, intuitive, educational and entertaining!"
2022,Pnjn
2022,This app is perfect for people of all ages and really helps you learn about topics you wouldn’t learn in school.
2022,"I have to say that I have really been enjoying the courses provided by brilliant. Great set of topics and there has been a lot of work put in to building the content. I love the structure in their teaching and it has been a better experience than I had originally expected. Keep the content coming and if you haven’t tried their trial yet, I recommend at least that if you enjoy learning!"
2022,"AHHHH MY EYES THEY BURN, the learning is fun but WHY ISNT THERE DARK MODE BRO NOW I CANT LEARN AT NIGHT."
2022,It’s brilliant
2022,Really helpful
2022,Awesome app and learning experience!
2022,Well put together
2022,:)
2022,"Makes learning so much fun. I am literally addicted! Please keep up the good work and keep adding new high quality content. I would love some modules on other disciplines like liberal arts, history, etc."
2022,"I learned how to do calculus and trig, and over my weekends I did coding and now a year after downloading I can definitely see a big boost in education."
2022,"I’m using Brilliant to learn computer science. I’ve always had an interest in computer science, but always wrote it off as being too advanced and too technical for me. 

Brilliant has made learning computer science fun and approachable. The interactive material makes the learner much more engaged, which I believe is crucial for learning and critical thinking. It makes an overwhelming topic like computer science easy to understand and digest, which in turn leaves the learner wanting to do more.

If you lack confidence in your learning ability, or are tackling a difficult subject, I highly recommend Brilliant."
2022,"I enjoy re-learning math. The explanations are clear and the lessons are fun. If I had this when I was younger, I probably would’ve performed better in school. Who knows? Anyway, Brilliant is a great tool for exercising my mind. I recommend this to anyone who wants to brush up on their math skills."
2022,I find this app very fun to use when I’m bored or want to learn something new. It is very informative and explains every step of a problem.
2022,Want more courses.
2022,"I had never rated or reviewed an app before.
But this is gold."
2022,"Courses are great, but don’t yet touch on all STEM subjects. Integrated learning between biology, chemistry, math, and physics can creat a far deeper and more meaningful understanding of our world, and that’s not widely available anywhere."
2022,"Brilliant is really amazing stuff. I think the desktop application is the best, but the iPhone/pad material is really good too. 

For visual and experiential learners this is really great."
2022,"If you give serious commitment to Brilliant then you will come away with a working knowledge of high level mathematics and the discipline to work problems through to the end. It’s as hard as it needs to be to cover the challenging subject matter—but no harder. It exposed that I had a weak foundation in math and gave me the tools to fix it. Clearly, mathematics pedagogy has improved since I was in school. I feel like the advances in math instruction  are being infused into this app. The illustrations and the progress tracking are motivating to the soul and pleasing to the eye. It’s worth the money if you are serious or thinking about getting serious about math/science."
2022,Good
2022,Helps you understand complex topics
2022,"Been using for a few weeks now, has really helped me with my math! Absolutely amazing and you need to try it! It’s very intuitive, and easy to use! Thank you, Brilliant!"
2022,"I is big brain bc of app. Very good, premium worth."
2022,As somebody who genuinely loves learning about random things this app is phenomenal!
2022,The app is brilliant. I love the simplified explanations of complex subjects.
2022,"This app is so fun. Can you believe we can use visualizations—pictures and colors to learn NUMBERS? Y’all im shook. I’m a visual learner and it’s nice to feel repped in this way. I think I’m engaged. It’s weird feel an emotional attachment to an app, but I’m also loving it! 😍"
2022,I wish they will have the whole college courses to be converted into brilliant courses.
2022,Love how the app takes you through learning concepts and testing your knowledge. Better than High School math as far as I recall. Hahaha.
2022,"This app taught me so much! It changed the way I noticed things. Great, best, awesome app!"
2022,App does an excellent job of breaking down complex concepts.
2022,This is the best learning app ever!
2022,I’m on a tight budget at the moment so I’m starting to go through all the unpaid intro courses first and am looking forward to unlocking the rest in the future. I enjoy these courses more than any others I’ve done so far. If brilliant had had micro biology and biology courses I would have already signed up. Hoping this will get added.
2022,Brilliant has a huge array of useful courses.
2022,"Hate to say it, but all the YouTube ads actually were right!

As someone in Highschool just interested in learning more, I got the $100 for a year subscription and its been super worth it… You can learn at your own pace and they have lessons starting from basic algebra leading to applications of quantum physics and applied linear algebra. I totally recommend trying out the free trial if you think you might like this! Not to mention its actually fun!"
2022,Actually fun and educational just wish premium was a tad cheaper
2022,"Thanks brilliant, my math skills are leveling up. Instead of going back thru school, I just use the app that is the price of a textbook!"
2022,Very helpful if you want to learn new skills
2022,"Brilliant is amazing!!! I’m going into high school and advanced science and math, and I am using it to make sure I understand at least some of it, and it’s teaching me so much. I love how easy it is to understand the different classes, and the pictures and diagrams are very helpful for me. I’m a very visual person, so all of this helps me learn better. Also this isn’t just for high schoolers. There are classes for middle school to very advanced people! This is amazing I definitely recommend it! I also have premium, which is very convenient and not that expensive. I will keep using this for a while!!"
2022,I can feel myself thinking more logically and I believe has helped me in school
2022,"Excellent app, design and development is top tier and content is well worth what the premium version costs. 5 Stars From The God Emperor. 

*Note to the development team: you guys should produce and release more science, engineering, and technology based courses. For example: Artificial Intelligence, Computer Vision, Robotics, Rockets, Etc. 👌🏽"
2022,Will give 5 stars if the premium price can be reduced...
